trip_id,arrival_time,departure_time,stop_id,stop_sequence
SS_352_2,05:54:00,05:55:00,SRT_4018,10
SS_352_2,06:00:00,06:01:00,SRT_4017,11
SS_352_2,06:03:00,06:04:00,SRT_4016,12
SS_352_2,06:08:00,06:09:00,SRT_4015,13
SS_352_2,06:13:00,06:14:00,SRT_4014,14
SS_352_2,06:19:00,06:20:00,SRT_4013,15
SS_352_2,06:24:00,06:25:00,SRT_4012,16
SS_352_2,06:28:00,06:29:00,SRT_4011,17
SS_352_2,06:32:00,06:33:00,SRT_4010,18
SS_352_2,06:38:00,06:39:00,SRT_4009,19
SS_352_2,06:44:00,06:45:00,STS01,20
SS_352_2,06:47:00,06:48:00,PTM01,21
SS_352_2,06:50:00,06:51:00,BCP,22
SS_352_2,06:54:00,06:56:00,TCJ01,23
SS_352_2,07:00:00,07:01:00,BGR,24
SS_352_2,07:06:00,07:07:00,SRT_4434,25
SS_352_2,07:10:00,07:10:00,TBR,26
SS_1124_2,07:30:00,07:30:00,SRT_4016,1
SS_1124_2,07:34:00,07:35:00,SRT_4015,2
SS_1124_2,07:44:00,07:45:00,SRT_4013,3
SS_1124_2,07:50:00,07:51:00,SRT_4012,4
SS_1124_2,07:58:00,07:59:00,SRT_4010,5
SS_1124_2,08:05:00,08:06:00,SRT_4009,6
SS_1124_2,08:12:00,08:13:00,STS01,7
SS_1124_2,08:16:00,08:17:00,PTM01,8
SS_1124_2,08:23:00,08:24:00,TCJ01,9
SS_1124_2,08:31:00,08:32:00,SRT_4434,10
SS_1124_2,08:35:00,08:35:00,TBR,11
SS_260_2,05:20:00,05:20:00,SRT_4077,1
SS_260_2,05:26:00,05:27:00,SRT_4076,2
SS_260_2,05:31:00,05:32:00,SRT_4075,3
SS_260_2,05:35:00,05:36:00,SRT_4074,4
SS_260_2,05:42:00,05:43:00,SRT_4073,5
SS_260_2,05:52:00,05:53:00,SRT_4071,6
SS_260_2,05:58:00,05:59:00,SRT_4070,7
SS_260_2,06:04:00,06:05:00,SRT_4069,8
SS_260_2,06:10:00,06:11:00,SRT_4067,9
SS_260_2,06:16:00,06:17:00,SRT_4066,10
SS_260_2,06:21:00,06:22:00,SRT_4065,11
SS_260_2,06:26:00,06:27:00,SRT_4064,12
SS_260_2,06:32:00,06:36:00,SRT_4063,13
SS_260_2,06:40:00,06:41:00,SRT_4062,14
SS_260_2,06:45:00,06:46:00,SRT_4061,15
SS_260_2,07:03:00,07:05:00,SRT_4057,16
SS_260_2,07:18:00,07:19:00,SRT_4052,17
SS_260_2,07:33:00,07:34:00,SRT_4048,18
SS_260_2,07:45:00,07:46:00,SRT_4045,19
SS_260_2,07:50:00,07:51:00,SRT_4044,20
SS_260_2,07:57:00,07:58:00,SRT_4043,21
SS_260_2,08:02:00,08:03:00,SRT_4020,22
SS_260_2,08:08:00,08:09:00,SRT_4019,23
SS_260_2,08:13:00,08:14:00,SRT_4018,24
SS_260_2,08:20:00,08:24:00,SRT_4016,25
SS_260_2,08:28:00,08:29:00,SRT_4015,26
SS_260_2,08:34:00,08:35:00,SRT_4014,27
SS_260_2,08:40:00,08:41:00,SRT_4013,28
SS_260_2,08:46:00,08:47:00,SRT_4012,29
SS_260_2,08:51:00,08:52:00,SRT_4011,30
SS_260_2,08:56:00,08:57:00,SRT_4010,31
SS_260_2,09:02:00,09:03:00,SRT_4009,32
SS_260_2,09:08:00,09:09:00,STS01,33
SS_260_2,09:15:00,09:16:00,BCP,34
SS_260_2,09:20:00,09:21:00,TCJ01,35
SS_260_2,09:25:00,09:26:00,BGR,36
SS_260_2,09:31:00,09:32:00,SRT_4434,37
SS_260_2,09:35:00,09:35:00,TBR,38
SS_252_2,04:40:00,04:40:00,SRT_4142,1
SS_252_2,04:46:00,04:47:00,SRT_4140,2
SS_252_2,04:52:00,04:53:00,SRT_4138,3
SS_252_2,05:02:00,05:03:00,SRT_4135,4
SS_252_2,05:10:00,05:11:00,SRT_4133,5
SS_252_2,05:20:00,05:21:00,SRT_4130,6
SS_252_2,05:27:00,05:28:00,SRT_4128,7
SS_252_2,05:35:00,05:36:00,SRT_4126,8
SS_252_2,05:46:00,05:47:00,SRT_4124,9
SS_252_2,05:50:00,05:51:00,SRT_4123,10
SS_252_2,05:58:00,05:59:00,SRT_4121,11
SS_252_2,06:03:00,06:04:00,SRT_4120,12
SS_252_2,06:08:00,06:09:00,SRT_4119,13
SS_252_2,06:13:00,06:14:00,SRT_4118,14
SS_252_2,06:24:00,06:25:00,SRT_4115,15
SS_252_2,06:29:00,06:30:00,SRT_4114,16
SS_252_2,06:39:00,06:40:00,SRT_4111,17
SS_252_2,06:50:00,06:51:00,SRT_4108,18
SS_252_2,06:56:00,06:57:00,SRT_4107,19
SS_252_2,07:02:00,07:03:00,SRT_4105,20
SS_252_2,07:07:00,07:08:00,SRT_4104,21
SS_252_2,07:16:00,07:17:00,,22
SS_252_2,07:23:00,07:24:00,,23
SS_252_2,07:28:00,07:29:00,SRT_4098,24
SS_252_2,07:34:00,07:35:00,SRT_4097,25
SS_252_2,07:41:00,07:42:00,SRT_4095,26
SS_252_2,07:46:00,07:47:00,SRT_4094,27
SS_252_2,07:51:00,07:52:00,SRT_4093,28
SS_252_2,07:56:00,07:57:00,SRT_4092,29
SS_252_2,08:01:00,08:02:00,SRT_4091,30
SS_252_2,08:07:00,08:08:00,SRT_4090,31
SS_252_2,08:13:00,08:14:00,SRT_4089,32
SS_252_2,08:22:00,08:23:00,SRT_4087,33
SS_252_2,08:28:00,08:29:00,SRT_4085,34
SS_252_2,08:35:00,08:36:00,SRT_4083,35
SS_252_2,08:40:00,08:41:00,SRT_4082,36
SS_252_2,08:45:00,08:48:00,SRT_4081,37
SS_252_2,08:54:00,08:55:00,SRT_4079,38
SS_252_2,09:00:00,09:02:00,SRT_4020,39
SS_252_2,09:08:00,09:12:00,SRT_4019,40
SS_252_2,09:16:00,09:17:00,SRT_4018,41
SS_252_2,09:23:00,09:24:00,SRT_4016,42
SS_252_2,09:28:00,09:29:00,SRT_4015,43
SS_252_2,09:33:00,09:34:00,SRT_4014,44
SS_252_2,09:39:00,09:40:00,SRT_4013,45
SS_252_2,09:44:00,09:45:00,SRT_4012,46
SS_252_2,09:49:00,09:50:00,SRT_4011,47
SS_252_2,09:53:00,09:54:00,SRT_4010,48
SS_252_2,09:58:00,09:59:00,SRT_4009,49
SS_252_2,10:05:00,10:06:00,STS01,50
SS_252_2,10:09:00,10:10:00,PTM01,51
SS_252_2,10:13:00,10:14:00,BCP,52
SS_252_2,10:18:00,10:19:00,TCJ01,53
SS_252_2,10:22:00,10:23:00,BGR,54
SS_252_2,10:27:00,10:28:00,SRT_4434,55
SS_252_2,10:30:00,10:30:00,TBR,56
SS_1116_2,12:45:00,12:45:00,SRT_4016,1
SS_1116_2,12:49:00,12:50:00,SRT_4015,2
SS_1116_2,12:59:00,13:00:00,SRT_4013,3
SS_1116_2,13:05:00,13:06:00,SRT_4012,4
SS_1116_2,13:13:00,13:14:00,SRT_4010,5
SS_1116_2,13:20:00,13:21:00,SRT_4009,6
SS_1116_2,13:28:00,13:29:00,STS01,7
SS_1116_2,13:32:00,13:33:00,PTM01,8
SS_1116_2,13:38:00,13:39:00,TCJ01,9
SS_1116_2,13:46:00,13:47:00,SRT_4434,10
SS_1116_2,13:50:00,13:50:00,TBR,11
SS_1118_2,15:35:00,15:35:00,SRT_4016,1
SS_1118_2,15:39:00,15:40:00,SRT_4015,2
SS_1118_2,15:49:00,15:50:00,SRT_4013,3
SS_1118_2,15:55:00,15:56:00,SRT_4012,4
SS_1118_2,16:03:00,16:04:00,SRT_4010,5
SS_1118_2,16:10:00,16:11:00,SRT_4009,6
SS_1118_2,16:17:00,16:18:00,STS01,7
SS_1118_2,16:21:00,16:22:00,PTM01,8
SS_1118_2,16:28:00,16:29:00,TCJ01,9
SS_1118_2,16:36:00,16:37:00,SRT_4434,10
SS_1118_2,16:40:00,16:40:00,TBR,11
SS_254_2,06:30:00,06:30:00,SRT_4203,1
SS_254_2,06:36:00,06:37:00,SRT_4201,2
SS_254_2,06:41:00,06:42:00,SRT_4200,3
SS_254_2,06:48:00,06:49:00,SRT_4199,4
SS_254_2,06:54:00,06:55:00,SRT_4197,5
SS_254_2,06:59:00,07:03:00,SRT_4196,6
SS_254_2,07:10:00,07:11:00,SRT_4194,7
SS_254_2,07:17:00,07:18:00,SRT_4192,8
SS_254_2,07:24:00,07:25:00,SRT_4191,9
SS_254_2,07:33:00,07:34:00,SRT_4189,10
SS_254_2,07:45:00,07:50:00,SRT_4186,11
SS_254_2,07:56:00,07:57:00,SRT_4184,12
SS_254_2,08:02:00,08:03:00,SRT_4183,13
SS_254_2,08:08:00,08:09:00,SRT_4182,14
SS_254_2,08:15:00,08:16:00,SRT_4181,15
SS_254_2,08:24:00,08:25:00,SRT_4179,16
SS_254_2,08:30:00,08:31:00,SRT_4178,17
SS_254_2,08:38:00,08:39:00,SRT_4177,18
SS_254_2,08:46:00,08:47:00,SRT_4175,19
SS_254_2,08:57:00,08:58:00,SRT_4172,20
SS_254_2,09:09:00,09:10:00,SRT_4169,21
SS_254_2,09:17:00,09:18:00,SRT_4167,22
SS_254_2,09:25:00,09:26:00,SRT_4165,23
SS_254_2,09:29:00,09:30:00,SRT_4164,24
SS_254_2,09:37:00,09:38:00,SRT_4163,25
SS_254_2,09:44:00,09:45:00,SRT_4161,26
SS_254_2,09:50:00,09:51:00,SRT_4159,27
SS_254_2,09:56:00,09:57:00,SRT_4158,28
SS_254_2,10:04:00,10:05:00,SRT_4156,29
SS_254_2,10:11:00,10:12:00,SRT_4154,30
SS_254_2,10:17:00,10:18:00,SRT_4153,31
SS_254_2,10:22:00,10:23:00,SRT_4152,32
SS_254_2,10:32:00,10:33:00,SRT_4149,33
SS_254_2,10:42:00,10:43:00,SRT_4146,34
SS_254_2,10:48:00,10:49:00,SRT_4145,35
SS_254_2,10:53:00,10:54:00,SRT_4144,36
SS_254_2,11:01:00,11:02:00,SRT_4142,37
SS_254_2,11:09:00,11:10:00,SRT_4140,38
SS_254_2,11:16:00,11:17:00,SRT_4138,39
SS_254_2,11:26:00,11:27:00,SRT_4135,40
SS_254_2,11:34:00,11:35:00,SRT_4133,41
SS_254_2,11:44:00,11:45:00,SRT_4130,42
SS_254_2,11:51:00,11:52:00,SRT_4128,43
SS_254_2,12:00:00,12:01:00,SRT_4126,44
SS_254_2,12:06:00,12:07:00,,45
SS_254_2,12:13:00,12:14:00,SRT_4124,46
SS_254_2,12:18:00,12:19:00,SRT_4123,47
SS_254_2,12:26:00,12:27:00,SRT_4121,48
SS_254_2,12:32:00,12:33:00,SRT_4120,49
SS_254_2,12:38:00,12:39:00,SRT_4119,50
SS_254_2,12:44:00,12:47:00,SRT_4118,51
SS_254_2,12:57:00,12:58:00,SRT_4115,52
SS_254_2,13:02:00,13:03:00,SRT_4114,53
SS_254_2,13:12:00,13:13:00,SRT_4111,54
SS_254_2,13:23:00,13:24:00,SRT_4108,55
SS_254_2,13:30:00,13:31:00,SRT_4107,56
SS_254_2,13:37:00,13:38:00,SRT_4105,57
SS_254_2,13:42:00,13:43:00,SRT_4104,58
SS_254_2,13:52:00,13:54:00,,59
SS_254_2,14:00:00,14:01:00,,60
SS_254_2,14:06:00,14:07:00,SRT_4098,61
SS_254_2,14:13:00,14:14:00,SRT_4097,62
SS_254_2,14:20:00,14:21:00,SRT_4095,63
SS_254_2,14:29:00,14:30:00,SRT_4093,64
SS_254_2,14:37:00,14:38:00,SRT_4091,65
SS_254_2,14:44:00,14:45:00,SRT_4090,66
SS_254_2,14:50:00,14:52:00,SRT_4089,67
SS_254_2,15:01:00,15:02:00,SRT_4087,68
SS_254_2,15:08:00,15:09:00,SRT_4085,69
SS_254_2,15:16:00,15:17:00,SRT_4083,70
SS_254_2,15:22:00,15:23:00,SRT_4082,71
SS_254_2,15:27:00,15:28:00,SRT_4081,72
SS_254_2,15:34:00,15:35:00,SRT_4079,73
SS_254_2,15:41:00,15:42:00,SRT_4020,74
SS_254_2,15:47:00,15:48:00,SRT_4019,75
SS_254_2,15:52:00,15:53:00,SRT_4018,76
SS_254_2,15:58:00,15:59:00,SRT_4017,77
SS_254_2,16:02:00,16:05:00,SRT_4016,78
SS_254_2,16:10:00,16:11:00,SRT_4015,79
SS_254_2,16:17:00,16:18:00,SRT_4014,80
SS_254_2,16:23:00,16:24:00,SRT_4013,81
SS_254_2,16:29:00,16:30:00,SRT_4012,82
SS_254_2,16:35:00,16:36:00,SRT_4011,83
SS_254_2,16:40:00,16:41:00,SRT_4010,84
SS_254_2,16:46:00,16:47:00,SRT_4009,85
SS_254_2,16:53:00,16:54:00,STS01,86
SS_254_2,16:58:00,16:59:00,PTM01,87
SS_254_2,17:03:00,17:04:00,BCP,88
SS_254_2,17:07:00,17:12:00,TCJ01,89
SS_254_2,17:15:00,17:16:00,BGR,90
SS_254_2,17:21:00,17:22:00,SRT_4434,91
SS_254_2,17:25:00,17:25:00,TBR,92
SS_258_2,13:00:00,13:00:00,SRT_4077,1
SS_258_2,13:14:00,13:15:00,SRT_4074,2
SS_258_2,13:21:00,13:22:00,SRT_4073,3
SS_258_2,13:32:00,13:33:00,SRT_4071,4
SS_258_2,13:44:00,13:45:00,SRT_4069,5
SS_258_2,13:57:00,13:58:00,SRT_4066,6
SS_258_2,14:06:00,14:07:00,SRT_4064,7
SS_258_2,14:13:00,14:14:00,SRT_4063,8
SS_258_2,14:40:00,14:43:00,SRT_4057,9
SS_258_2,14:58:00,14:59:00,SRT_4052,10
SS_258_2,15:12:00,15:13:00,SRT_4048,11
SS_258_2,15:25:00,15:26:00,SRT_4045,12
SS_258_2,15:31:00,15:35:00,SRT_4044,13
SS_258_2,15:43:00,15:44:00,SRT_4043,14
SS_258_2,15:50:00,15:51:00,SRT_4020,15
SS_258_2,15:58:00,15:59:00,SRT_4019,16
SS_258_2,16:05:00,16:13:00,SRT_4018,17
SS_258_2,16:19:00,16:20:00,SRT_4017,18
SS_258_2,16:23:00,16:24:00,SRT_4016,19
SS_258_2,16:28:00,16:29:00,SRT_4015,20
SS_258_2,16:34:00,16:35:00,SRT_4014,21
SS_258_2,16:40:00,16:41:00,SRT_4013,22
SS_258_2,16:46:00,16:47:00,SRT_4012,23
SS_258_2,16:51:00,16:52:00,SRT_4011,24
SS_258_2,16:56:00,16:57:00,SRT_4010,25
SS_258_2,17:01:00,17:02:00,SRT_4009,26
SS_258_2,17:08:00,17:09:00,STS01,27
SS_258_2,17:15:00,17:16:00,BCP,28
SS_258_2,17:20:00,17:26:00,TCJ01,29
SS_258_2,17:30:00,17:31:00,BGR,30
SS_258_2,17:36:00,17:37:00,SRT_4434,31
SS_258_2,17:40:00,17:40:00,TBR,32
SS_1132_2,20:30:00,20:30:00,SRT_4016,1
SS_1132_2,20:34:00,20:35:00,SRT_4015,2
SS_1132_2,20:44:00,20:45:00,SRT_4013,3
SS_1132_2,20:50:00,20:51:00,SRT_4012,4
SS_1132_2,20:58:00,20:59:00,SRT_4010,5
SS_1132_2,21:05:00,21:06:00,SRT_4009,6
SS_1132_2,21:12:00,21:13:00,STS01,7
SS_1132_2,21:16:00,21:17:00,PTM01,8
SS_1132_2,21:23:00,21:24:00,TCJ01,9
SS_1132_2,21:30:00,21:31:00,SRT_4434,10
SS_1132_2,21:35:00,21:35:00,TBR,11
SS_452_2,09:00:00,09:00:00,SRT_4432,1
SS_452_2,09:11:00,09:12:00,SRT_4428,2
SS_452_2,09:16:00,09:17:00,SRT_4427,3
SS_452_2,09:23:00,09:24:00,SRT_4425,4
SS_452_2,09:28:00,09:29:00,SRT_4424,5
SS_452_2,09:34:00,09:38:00,SRT_4423,6
SS_452_2,09:44:00,09:45:00,SRT_4421,7
SS_452_2,09:51:00,09:57:00,SRT_4419,8
SS_452_2,10:02:00,10:03:00,SRT_4417,9
SS_452_2,10:08:00,10:09:00,SRT_4416,10
SS_452_2,10:16:00,10:17:00,SRT_4414,11
SS_452_2,10:22:00,10:23:00,SRT_4412,12
SS_452_2,10:28:00,10:29:00,SRT_4411,13
SS_452_2,10:37:00,10:38:00,SRT_4409,14
SS_452_2,10:43:00,10:44:00,SRT_4408,15
SS_452_2,10:49:00,10:50:00,SRT_4406,16
SS_452_2,10:54:00,10:55:00,SRT_4405,17
SS_452_2,11:04:00,11:06:00,SRT_4402,18
SS_452_2,11:13:00,11:14:00,SRT_4400,19
SS_452_2,11:20:00,11:21:00,SRT_4399,20
SS_452_2,11:26:00,11:27:00,SRT_4398,21
SS_452_2,11:29:00,11:30:00,SRT_4437,22
SS_452_2,11:34:00,11:35:00,SRT_4397,23
SS_452_2,11:42:00,11:43:00,SRT_4395,24
SS_452_2,11:53:00,11:54:00,SRT_4393,25
SS_452_2,12:02:00,12:03:00,SRT_4391,26
SS_452_2,12:13:00,12:14:00,SRT_4388,27
SS_452_2,12:22:00,12:23:00,SRT_4386,28
SS_452_2,12:30:00,12:31:00,SRT_4384,29
SS_452_2,12:40:00,12:41:00,SRT_4381,30
SS_452_2,12:52:00,12:58:00,SRT_4377,31
SS_452_2,13:08:00,13:18:00,SRT_4347,32
SS_452_2,13:24:00,13:25:00,SRT_4345,33
SS_452_2,13:29:00,13:30:00,SRT_4344,34
SS_452_2,13:36:00,13:37:00,SRT_4342,35
SS_452_2,13:43:00,13:44:00,SRT_4340,36
SS_452_2,13:50:00,13:51:00,SRT_4338,37
SS_452_2,13:58:00,13:59:00,SRT_4336,38
SS_452_2,14:06:00,14:07:00,SRT_4334,39
SS_452_2,14:12:00,14:13:00,SRT_4333,40
SS_452_2,14:19:00,14:20:00,SRT_4331,41
SS_452_2,14:25:00,14:26:00,SRT_4330,42
SS_452_2,14:31:00,14:32:00,SRT_4329,43
SS_452_2,14:35:00,14:36:00,SRT_4328,44
SS_452_2,14:46:00,14:50:00,SRT_4325,45
SS_452_2,14:59:00,15:00:00,SRT_4324,46
SS_452_2,15:02:00,15:03:00,SRT_4323,47
SS_452_2,15:08:00,15:09:00,SRT_4321,48
SS_452_2,15:15:00,15:16:00,SRT_4320,49
SS_452_2,15:21:00,15:22:00,SRT_4319,50
SS_452_2,15:28:00,15:29:00,SRT_4318,51
SS_452_2,15:33:00,15:34:00,SRT_4435,52
SS_452_2,15:38:00,15:39:00,SRT_4317,53
SS_452_2,15:43:00,15:44:00,SRT_4316,54
SS_452_2,15:50:00,15:51:00,SRT_4315,55
SS_452_2,16:04:00,16:05:00,SRT_4312,56
SS_452_2,16:12:00,16:13:00,SRT_4310,57
SS_452_2,17:25:00,17:25:00,SRT_4308,58
SS_452_2,17:19:00,17:20:00,SRT_4307,59
SS_452_2,17:13:00,17:14:00,SRT_4306,60
SS_452_2,17:08:00,17:09:00,SRT_4305,61
SS_452_2,17:02:00,17:03:00,SRT_4304,62
SS_452_2,16:57:00,16:58:00,SRT_4303,63
SS_452_2,16:52:00,16:53:00,SRT_4302,64
SS_452_2,16:46:00,16:47:00,SRT_4301,65
SS_452_2,16:24:00,16:40:00,SRT_4300,66
SS_448_2,06:30:00,06:30:00,SRT_4432,1
SS_448_2,06:35:00,06:36:00,SRT_4430,2
SS_448_2,06:41:00,06:42:00,SRT_4428,3
SS_448_2,06:47:00,06:48:00,SRT_4427,4
SS_448_2,06:53:00,06:54:00,SRT_4425,5
SS_448_2,06:58:00,06:59:00,SRT_4424,6
SS_448_2,07:04:00,07:05:00,SRT_4423,7
SS_448_2,07:10:00,07:11:00,SRT_4421,8
SS_448_2,07:16:00,07:17:00,SRT_4419,9
SS_448_2,07:22:00,07:23:00,SRT_4417,10
SS_448_2,07:28:00,07:29:00,SRT_4416,11
SS_448_2,07:35:00,07:36:00,SRT_4414,12
SS_448_2,07:41:00,07:42:00,SRT_4412,13
SS_448_2,07:46:00,07:47:00,SRT_4411,14
SS_448_2,07:55:00,07:56:00,SRT_4409,15
SS_448_2,08:00:00,08:01:00,SRT_4408,16
SS_448_2,08:05:00,08:06:00,SRT_4406,17
SS_448_2,08:09:00,08:10:00,SRT_4405,18
SS_448_2,08:18:00,08:28:00,SRT_4402,19
SS_448_2,08:36:00,08:42:00,SRT_4400,20
SS_448_2,08:47:00,08:48:00,SRT_4399,21
SS_448_2,08:52:00,08:53:00,SRT_4398,22
SS_448_2,08:55:00,08:56:00,SRT_4437,23
SS_448_2,09:00:00,09:01:00,SRT_4397,24
SS_448_2,09:07:00,09:08:00,SRT_4395,25
SS_448_2,09:17:00,09:18:00,SRT_4393,26
SS_448_2,09:26:00,09:27:00,SRT_4391,27
SS_448_2,09:37:00,09:38:00,SRT_4388,28
SS_448_2,09:46:00,09:47:00,SRT_4386,29
SS_448_2,09:54:00,09:58:00,SRT_4384,30
SS_448_2,10:08:00,10:09:00,SRT_4381,31
SS_448_2,10:21:00,10:22:00,SRT_4377,32
SS_448_2,10:32:00,10:42:00,SRT_4347,33
SS_448_2,10:49:00,10:50:00,SRT_4345,34
SS_448_2,10:55:00,10:56:00,SRT_4344,35
SS_448_2,11:03:00,11:04:00,SRT_4342,36
SS_448_2,11:10:00,11:11:00,SRT_4340,37
SS_448_2,11:17:00,11:18:00,SRT_4338,38
SS_448_2,11:21:00,11:22:00,SRT_4337,39
SS_448_2,11:27:00,11:28:00,SRT_4336,40
SS_448_2,11:32:00,11:33:00,SRT_4335,41
SS_448_2,11:37:00,11:38:00,SRT_4334,42
SS_448_2,11:42:00,11:43:00,SRT_4333,43
SS_448_2,11:48:00,11:49:00,SRT_4331,44
SS_448_2,11:54:00,11:55:00,SRT_4330,45
SS_448_2,12:00:00,12:01:00,SRT_4329,46
SS_448_2,12:04:00,12:05:00,SRT_4328,47
SS_448_2,12:08:00,12:09:00,SRT_4327,48
SS_448_2,12:13:00,12:14:00,SRT_4326,49
SS_448_2,12:18:00,12:19:00,SRT_4325,50
SS_448_2,12:28:00,12:29:00,SRT_4324,51
SS_448_2,12:31:00,12:32:00,SRT_4323,52
SS_448_2,12:37:00,12:38:00,SRT_4321,53
SS_448_2,12:44:00,12:45:00,SRT_4320,54
SS_448_2,12:50:00,12:51:00,SRT_4319,55
SS_448_2,12:57:00,12:58:00,SRT_4318,56
SS_448_2,13:02:00,13:03:00,SRT_4435,57
SS_448_2,13:07:00,13:08:00,SRT_4317,58
SS_448_2,13:12:00,13:13:00,SRT_4316,59
SS_448_2,13:19:00,13:20:00,SRT_4315,60
SS_448_2,13:24:00,13:25:00,SRT_4366,61
SS_448_2,13:33:00,13:37:00,SRT_4312,62
SS_448_2,13:43:00,13:44:00,SRT_4310,63
SS_448_2,13:52:00,13:53:00,SRT_4300,64
SS_448_2,13:58:00,13:59:00,SRT_4299,65
SS_448_2,14:10:00,14:11:00,SRT_4297,66
SS_448_2,14:17:00,14:18:00,SRT_4295,67
SS_448_2,14:24:00,14:29:00,SRT_4270,68
SS_448_2,14:36:00,14:37:00,SRT_4433,69
SS_448_2,14:41:00,14:42:00,SRT_4269,70
SS_448_2,14:46:00,14:47:00,SRT_4268,71
SS_448_2,14:51:00,14:52:00,SRT_4267,72
SS_448_2,14:56:00,14:57:00,SRT_4266,73
SS_448_2,15:00:00,15:01:00,SRT_4265,74
SS_448_2,15:03:00,15:04:00,SRT_4264,75
SS_448_2,15:09:00,15:10:00,SRT_4262,76
SS_448_2,15:16:00,15:17:00,SRT_4261,77
SS_448_2,15:23:00,15:24:00,SRT_4259,78
SS_448_2,15:29:00,15:30:00,SRT_4258,79
SS_448_2,15:35:00,15:36:00,SRT_4257,80
SS_448_2,15:43:00,15:44:00,SRT_4255,81
SS_448_2,15:48:00,15:49:00,SRT_4254,82
SS_448_2,15:54:00,15:55:00,SRT_4253,83
SS_448_2,15:59:00,16:00:00,SRT_4252,84
SS_448_2,16:06:00,16:07:00,SRT_4250,85
SS_448_2,16:11:00,16:12:00,SRT_4249,86
SS_448_2,16:19:00,16:20:00,SRT_4247,87
SS_448_2,16:25:00,16:26:00,SRT_4246,88
SS_448_2,16:31:00,16:32:00,SRT_4245,89
SS_448_2,16:37:00,16:38:00,SRT_4243,90
SS_448_2,16:43:00,16:44:00,SRT_4241,91
SS_448_2,16:50:00,16:50:00,SRT_4239,92
SS_464_2,12:40:00,12:40:00,SRT_4432,1
SS_464_2,12:52:00,12:53:00,SRT_4428,2
SS_464_2,12:58:00,12:59:00,SRT_4427,3
SS_464_2,13:05:00,13:06:00,SRT_4425,4
SS_464_2,13:10:00,13:11:00,SRT_4424,5
SS_464_2,13:16:00,13:17:00,SRT_4423,6
SS_464_2,13:23:00,13:24:00,SRT_4421,7
SS_464_2,13:30:00,13:35:00,SRT_4419,8
SS_464_2,13:40:00,13:41:00,SRT_4417,9
SS_464_2,13:46:00,13:47:00,SRT_4416,10
SS_464_2,13:54:00,13:55:00,SRT_4414,11
SS_464_2,14:00:00,14:01:00,SRT_4412,12
SS_464_2,14:06:00,14:07:00,SRT_4411,13
SS_464_2,14:15:00,14:16:00,SRT_4409,14
SS_464_2,14:21:00,14:22:00,SRT_4408,15
SS_464_2,14:27:00,14:28:00,SRT_4406,16
SS_464_2,14:32:00,14:33:00,SRT_4405,17
SS_464_2,14:42:00,14:44:00,SRT_4402,18
SS_464_2,14:52:00,14:53:00,SRT_4400,19
SS_464_2,14:58:00,14:59:00,SRT_4399,20
SS_464_2,15:04:00,15:05:00,SRT_4398,21
SS_464_2,15:07:00,15:08:00,SRT_4437,22
SS_464_2,15:12:00,15:13:00,SRT_4397,23
SS_464_2,15:20:00,15:21:00,SRT_4395,24
SS_464_2,15:27:00,15:28:00,SRT_4394,25
SS_464_2,15:32:00,15:33:00,SRT_4393,26
SS_464_2,15:40:00,15:45:00,SRT_4391,27
SS_464_2,15:55:00,15:56:00,SRT_4388,28
SS_464_2,16:05:00,16:06:00,SRT_4386,29
SS_464_2,16:14:00,16:15:00,SRT_4384,30
SS_464_2,16:25:00,16:26:00,SRT_4381,31
SS_464_2,16:38:00,16:39:00,SRT_4377,32
SS_464_2,16:50:00,17:00:00,SRT_4347,33
SS_464_2,17:06:00,17:07:00,SRT_4345,34
SS_464_2,17:12:00,17:13:00,SRT_4344,35
SS_464_2,17:20:00,17:21:00,SRT_4342,36
SS_464_2,17:27:00,17:28:00,SRT_4340,37
SS_464_2,17:34:00,17:35:00,SRT_4338,38
SS_464_2,17:38:00,17:39:00,SRT_4337,39
SS_464_2,17:44:00,17:45:00,SRT_4336,40
SS_464_2,17:49:00,17:50:00,SRT_4335,41
SS_464_2,17:54:00,17:55:00,SRT_4334,42
SS_464_2,18:00:00,18:01:00,SRT_4333,43
SS_464_2,18:07:00,18:08:00,SRT_4331,44
SS_464_2,18:13:00,18:14:00,SRT_4330,45
SS_464_2,18:20:00,18:21:00,SRT_4329,46
SS_464_2,18:24:00,18:25:00,SRT_4328,47
SS_464_2,18:29:00,18:30:00,SRT_4327,48
SS_464_2,18:35:00,18:36:00,SRT_4326,49
SS_464_2,18:40:00,18:40:00,SRT_4325,50
SS_446_2,06:20:00,06:20:00,SRT_4347,1
SS_446_2,06:27:00,06:31:00,SRT_4345,2
SS_446_2,06:37:00,06:38:00,SRT_4344,3
SS_446_2,06:46:00,06:50:00,SRT_4342,4
SS_446_2,06:58:00,06:59:00,SRT_4340,5
SS_446_2,07:07:00,07:15:00,SRT_4338,6
SS_446_2,07:18:00,07:19:00,SRT_4337,7
SS_446_2,07:24:00,07:25:00,SRT_4336,8
SS_446_2,07:28:00,07:29:00,SRT_4335,9
SS_446_2,07:33:00,07:34:00,SRT_4334,10
SS_446_2,07:38:00,07:39:00,SRT_4333,11
SS_446_2,07:45:00,07:46:00,SRT_4331,12
SS_446_2,07:51:00,07:52:00,SRT_4330,13
SS_446_2,07:59:00,08:00:00,SRT_4329,14
SS_446_2,08:04:00,08:08:00,SRT_4328,15
