stop_id,stop_name,stop_name_en,stop_lat,stop_lon,stop_desc
way/348393897,กระทรวงเกษตรและสหกรณ์,Ministry of Agriculture and Cooperatives,13.759421,100.506875,government
way/348393898,กระทรวงคมนาคม,Ministry of Transport,13.759068,100.507691,government
way/348395077,กระทรวงการท่องเที่ยวและกีฬา,Ministry of Tourism and Sports,13.760195,100.508324,government
way/348422628,โรงเรียนมัธยมวัดเบญจมพบิตร,Matthayom Wat Benchamabophit School,13.766123,100.512716,school
way/348422630,โรงเรียนเบญจมบพิตร,โรงเรียนเบญจมบพิตร,13.764808,100.513607,school
way/348423322,วัดจอมสุดาราม,Wat Chom Sudaram,13.775554,100.527386,place_of_worship
way/348423324,สำนักงานเขตดุสิต,Dusit District Office,13.777071,100.520550,townhall
way/348424065,The Siam,The Siam,13.781604,100.505106,hotel
way/348425299,วัดราชผาติการาม,Wat Ratchaphatikaram,13.780360,100.505185,place_of_worship
way/348425300,โรงเรียนวัดราขผาติการาม,Wat Rachapatikaram School,13.780400,100.504702,school
way/348427336,คณะแพทยศาสตร์วชิรพยาบาล มหาวิทยาลัยนวมินทราธิราช,"Faculty of Medicine Vajira Hospital, Navamindradhiraj University",13.781655,100.507754,university
way/348428073,โรงเรียนทีปังกรวิทยาพัฒน์,โรงเรียนทีปังกรวิทยาพัฒน์,13.782453,100.510694,school
way/348428780,สวนรื่นฤดี,Reunrudee Garden,13.779740,100.512510,garden
way/348428782,กองอำนวยการรักษาความมั่นคงภายในราชอาณาจักร,Internal Security Operations Command,13.779228,100.511926,government
way/348799504,วัดสมณานัมบริหาร,Wat Samananam Borihan,13.759329,100.515456,place_of_worship
way/348988934,Prince Palace Hotel,Prince Palace Hotel,13.754388,100.514788,hotel
way/349019456,โรงเรียนราชวินิต มัธยม,Rajavinit Matthayom School,13.763253,100.514509,school
way/349609931,จักรพงษ์วิลล่า,Chakrabongse Villas,13.743425,100.492405,hotel
way/349609934,โรงเรียนราชินี,Rajini School,13.742631,100.493603,school
way/349610925,โรงเรียนวัดราชบพิธ,Wat Rajabopit School,13.744600,100.495333,school
way/349647339,โรงเรียนสวนกุหลาบวิทยาลัย,Suankularb Wittayalai School,13.742646,100.497701,school
way/349648572,โรงเรียนวัดจักรวรรดิ,Wat Chakrawatat School,13.742850,100.503859,school
way/349650272,Royal Princess Hotel,Royal Princess Hotel,13.756883,100.510591,hotel
way/350569359,International Community School,International Community School,13.667710,100.652210,school
way/351091879,Fuang Nakorn Balcony,Fuang Nakorn Balcony,13.748710,100.498239,hotel
way/352097826,ศาลเจ้าแซ่ซิ้ม,ศาลเจ้าแซ่ซิ้ม,13.720001,100.490456,place_of_worship
way/352117278,ศาลเจ้า,ศาลเจ้า,13.719321,100.488197,place_of_worship
way/352252038,Sinsuvarn Airport Suite,Sinsuvarn Airport Suite,13.720612,100.737381,hotel
way/352819382,วัดเวฬุราชิณ,Wat Welurachin,13.725830,100.485525,place_of_worship
way/353882592,U-Sabuy,U-Sabuy,13.698858,100.609487,guest_house
way/354485762,Sathorn Saint View,Sathorn Saint View,13.716038,100.523420,hotel
way/354927426,โรงเรียนเซนต์คาเบรียล,Saint Gabriel's College,13.776117,100.506496,school
way/354932007,กรมป้องกันและบรรเทาสาธารณภัย,Department of Disaster Prevention and Mitigation,13.772613,100.509223,government
way/356185246,สโลว์คอมโบ,Slowcombo,13.734627,100.526855,community_centre
way/356187458,คริสตจักรที่สอง สามย่าน,The second church Samyan,13.732748,100.527934,place_of_worship
way/356189144,InnStations hostel,InnStations hostel,13.738245,100.518996,hostel
way/356189309,โรงเรียนประเสริฐธรรมวิทยา,Praserttham Vittaya School,13.739134,100.521755,school
way/356189816,ศาลเจ้าพ่อเสือ สามย่าน,ศาลเจ้าพ่อเสือ สามย่าน,13.733994,100.527287,place_of_worship
way/356189821,โรงแรมแมนดาริน,Mandarin Hotel Bangkok,13.732755,100.526591,hotel
way/356193680,สเตเดียมวัน,Stadium One,13.746649,100.524326,mall
way/356193953,At One inn,At One inn,13.737791,100.520124,hotel
way/357977469,คริสตจักรยุคพระคุณ,Grace Era Church (Yookprakun),13.763837,100.565431,place_of_worship
way/363719861,สวนสาธารณะสะพานตากสิน,Saphan Taksin Pocket Park,13.718550,100.513889,park
way/364413503,รพ เกษมราษฎร์ บางแค,รพ เกษมราษฎร์ บางแค,13.710800,100.398743,hospital
way/364438978,ท่ามหาราช,Tha Maharaj,13.755035,100.488706,mall
way/365160967,ศูนย์บริการสาธารณสุข 40,ศูนย์บริการสาธารณสุข 40,13.710482,100.400313,clinic
way/365999406,สยามสแควร์วัน,Siam Square One,13.744974,100.533773,mall
way/366712932,โรงเรียนกุนนทีรุทธารามวิทยาคม,Kunnatee Rutharam Wittayakhom School,13.782109,100.572418,school
way/366712948,Copa Cabana Entertainment Resort & Suit,Copa Cabana Entertainment Resort & Suit,13.785911,100.572498,hotel
way/366712957,Siamaze Hostel,Siamaze Hostel,13.786214,100.570222,hostel
way/366712982,Saint Carlos Hospital,Saint Carlos Hospital,13.783885,100.576568,hospital
way/366713005,คริสตจักรร่มเกล้า,Rom Klao Church,13.783322,100.571543,place_of_worship
way/367977928,JPR Ratchada,JPR Ratchada,13.773592,100.571571,hotel
way/367977935,Calypzo Bangkok,Calypzo Bangkok,13.774884,100.572738,hotel
way/368093241,โรงพยาบาลสายไหม,Sai Mai Hospital,13.923392,100.684104,hospital
way/368110372,โรงพยาบาลศูนย์การแพทย์วิชัยยุทธ,Vichaiyut Hospital (New [South] Building),13.780773,100.532875,hospital
way/368559626,โรงเรียนสามเสนนอก,Sam Saen Nok School,13.777707,100.569258,school
way/368559627,Samsen Nok School,Samsen Nok School,13.774460,100.572375,school
way/368597320,TRANG HOTEL,TRANG HOTEL,13.764873,100.503529,hotel
way/368637420,แกรนด์ประภาเพลส,แกรนด์ประภาเพลส,13.764642,100.563292,hotel
way/368893105,อมันตารัชดา,Amanta Hotel & Residence Ratchada,13.765926,100.567824,hotel
way/368893106,สถานเอกอัครราชทูตจีน,Embassy of the People's Republic of China,13.763219,100.566954,diplomatic
way/369334970,The Grand Ayudhaya Hotel,The Grand Ayudhaya Hotel,13.784838,100.574994,hotel
way/369335055,Pietra Bangkok,Pietra Bangkok,13.785326,100.574358,hotel
way/369464857,The Quarter Hotel,The Quarter Hotel,13.791646,100.542084,hotel
way/369464859,Mido Hotel,Mido Hotel,13.790478,100.542583,hotel
way/369464860,โรงแรมประดิพัทธ์,Pradipat Hotel,13.791273,100.544133,hotel
way/369561947,Chinnaphong,Chinnaphong,13.786166,100.569062,kindergarten
way/369561959,สระเต่าตึกเมืองไทย-ภัทร,SaTaoTuk Muaeng Thai-Phat Park,13.786175,100.575544,park
way/369892480,Chinnaphong,Chinnaphong,13.783092,100.572232,kindergarten
way/369892485,ศูนย์บริการสาธารณสุข 52 สามเสนนอก,ศูนย์บริการสาธารณสุข 52 สามเสนนอก,13.777481,100.570180,hospital
way/370558293,เดอะวอล์ค,The Walk,13.828810,100.627278,mall
way/375034558,วันนางนองวรวิหาร,Wat Nang Nong Worawihan,13.703452,100.466332,place_of_worship
way/375519800,เจ้าแม่กวนอิม,Kuan-Im Temple,13.809900,100.594933,place_of_worship
way/375662842,24 Residence,24 Residence,13.756098,100.480747,hotel
way/375807120,วัดประดู่ในทรงธรรม,Wat Pradu Nai Song Tham,13.726032,100.471414,place_of_worship
way/375807122,วัดประดู่ฉิมพลี,Wat Pradu Chimphli,13.724417,100.469620,place_of_worship
way/375809411,โรงเรียนวัดจันทร์ประดิษฐาราม,โรงเรียนวัดจันทร์ประดิษฐาราม,13.721044,100.440386,school
way/375809412,วัดจันทร์ประดิษฐาราม,Wat Chan Pradittharam,13.719343,100.441402,place_of_worship
way/376296691,วัดแก้ว,Wat Kaeo,13.755633,100.455496,place_of_worship
way/376296694,วัดเพลงวิปัสสนา,Wat Phleng Wipatsana,13.762943,100.466788,place_of_worship
way/376297877,วัดรัชฎาธิษฐานราชวรวิหาร,Wat Ratchada Thitthan Ratchaworawihan,13.758635,100.453839,place_of_worship
way/376297878,วัดกาญจนสิงหาสน์วรวิหาร,Wat Kanchana Singhat Worawiharn,13.759890,100.453876,place_of_worship
way/376299014,วัดวิเศษการ,Wat Wiset Kan,13.756493,100.482439,place_of_worship
way/376302664,วัดบางบำหรุ,Wat Bang Bamru,13.776638,100.473790,place_of_worship
way/376302665,วัดโพธิ์เรียง,Wat Pho Riang,13.743868,100.471899,place_of_worship
way/376302666,วัดไชยทิศ,Wat Chai Thit,13.767641,100.464939,place_of_worship
way/376302667,วัดบางเสาธง,Wat Bang Sao Thong,13.743563,100.467029,place_of_worship
way/376302668,วัดครุฑ,Wat Khrut,13.746923,100.477931,place_of_worship
way/376302669,วัดนายโรง,Wat Nai Rong,13.774382,100.471417,place_of_worship
way/376302670,วัดอัมพวา,Wat Amphawa,13.748944,100.476246,place_of_worship
way/376303736,วัดน้อยนางหงษ์,Wat Noi Nang Hong,13.772500,100.488711,place_of_worship
way/376303737,วัดบางยี่ขัน,Wat Bang Yi Khan,13.770796,100.489508,place_of_worship
way/376303739,วัดใหม่เทพนิมิตร,Wat Mai Thep Nimit,13.778944,100.496992,place_of_worship
way/376303740,วัดรวกบางบำหรุ,Wat Ruak Bang Bamru,13.782362,100.484356,place_of_worship
way/376303742,โรสทาวน์ โฮเต็ล,Rose Town Hotel,13.774894,100.485313,hotel
way/376311197,วัดวิมุตยาราม,Wat Wimuttayaram,13.810497,100.514855,place_of_worship
way/376311199,วัดชัยพฤกษมาลาราชวรวิหาร,Wat Chaiyaprueksamala Ratchaworawihan,13.795288,100.467012,place_of_worship
way/376311200,วัดฉัตรแก้วจงกลณี,Wat Chat Kaeo Chongkonlani,13.801535,100.514338,place_of_worship
way/376311244,วัดน้อยใน,Wat Noi Nai,13.791410,100.466662,place_of_worship
way/376311482,วัดพระยาทําวรวิหาร,Wat Phraya Tham Worawihan,13.747565,100.483160,place_of_worship
way/376311483,วัดหงส์รัตนารามราชวรวิหาร,Wat Hong Rattanaram Ratchaworawihan,13.739630,100.487860,place_of_worship
way/376312449,วัดมณฑป,Wat Monthop,13.773143,100.449205,place_of_worship
way/376312450,วัดโพธิ์,Wat Pho,13.768693,100.427088,place_of_worship
way/376378291,วัดมะกอก,Wat Makok,13.776608,100.428714,place_of_worship
way/376378292,วัดศิริวัฒนาราม,Wat Siri Watthanaram,13.757448,100.415250,place_of_worship
way/376378499,วัดมะพร้าวเตี้ย,Wat Maphrao Tia,13.745103,100.419579,place_of_worship
way/376417869,วัดคลองเตยใน,Wat Khlong Toei Nai,13.709858,100.561274,place_of_worship
way/376674386,วัดหิรัญรูจีวรวิหาร,Wat Hiran Ruchi Worawihan,13.728922,100.490871,place_of_worship
way/376674387,วัดสุวรรณ,Wat Suwan,13.724062,100.508367,place_of_worship
way/376674388,วัดประดิษฐาราม,Wat Pradittharam,13.734073,100.487938,place_of_worship
way/376674390,วัดทองนพคุณ,Wat Thong Nopphakhun,13.732278,100.508037,place_of_worship
